id;status;timestamp
360903;CHARGING;2022-01-11 22:08:32+01:00
360904;AVAILABLE;2022-01-11 22:08:32+01:00
360905;AVAILABLE;2022-01-11 22:08:32+01:00
360906;AVAILABLE;2022-01-11 22:08:32+01:00
360907;AVAILABLE;2022-01-11 22:08:32+01:00
384886;AVAILABLE;2022-01-11 22:08:32+01:00
384887;AVAILABLE;2022-01-11 22:08:32+01:00
384888;AVAILABLE;2022-01-11 22:08:32+01:00
384889;AVAILABLE;2022-01-11 22:08:32+01:00
384890;AVAILABLE;2022-01-11 22:08:32+01:00
384891;AVAILABLE;2022-01-11 22:08:32+01:00
384892;AVAILABLE;2022-01-11 22:08:32+01:00
384893;AVAILABLE;2022-01-11 22:08:32+01:00
397268;AVAILABLE;2022-01-11 22:08:32+01:00
397269;AVAILABLE;2022-01-11 22:08:32+01:00
397271;CHARGING;2022-01-11 22:08:32+01:00
397272;CHARGING;2022-01-11 22:08:32+01:00
397273;CHARGING;2022-01-11 22:08:32+01:00
397274;CHARGING;2022-01-11 22:08:32+01:00
464648;AVAILABLE;2022-01-11 22:08:32+01:00
464649;AVAILABLE;2022-01-11 22:08:32+01:00
464650;AVAILABLE;2022-01-11 22:08:32+01:00
464651;AVAILABLE;2022-01-11 22:08:32+01:00
464652;AVAILABLE;2022-01-11 22:08:32+01:00
464653;AVAILABLE;2022-01-11 22:08:32+01:00
464654;CHARGING;2022-01-11 22:08:32+01:00
464655;CHARGING;2022-01-11 22:08:32+01:00
569647;AVAILABLE;2022-01-11 22:08:32+01:00
569648;AVAILABLE;2022-01-11 22:08:32+01:00
569649;AVAILABLE;2022-01-11 22:08:32+01:00
569650;AVAILABLE;2022-01-11 22:08:32+01:00
778170;AVAILABLE;2022-01-11 22:08:32+01:00
778172;AVAILABLE;2022-01-11 22:08:32+01:00
958899;AVAILABLE;2022-01-11 22:08:32+01:00
958900;AVAILABLE;2022-01-11 22:08:32+01:00
958901;AVAILABLE;2022-01-11 22:08:32+01:00
958902;AVAILABLE;2022-01-11 22:08:32+01:00
989949;AVAILABLE;2022-01-11 22:08:32+01:00
989950;AVAILABLE;2022-01-11 22:08:32+01:00
989951;AVAILABLE;2022-01-11 22:08:32+01:00
989952;AVAILABLE;2022-01-11 22:08:32+01:00
1061167;AVAILABLE;2022-01-11 22:08:32+01:00
1061168;AVAILABLE;2022-01-11 22:08:32+01:00
1061169;CHARGING;2022-01-11 22:08:32+01:00
1061170;CHARGING;2022-01-11 22:08:32+01:00
1241076;CHARGING;2022-01-11 22:08:32+01:00
1241077;CHARGING;2022-01-11 22:08:32+01:00
1250875;CHARGING;2022-01-11 22:08:32+01:00
1250877;CHARGING;2022-01-11 22:08:32+01:00
1266929;AVAILABLE;2022-01-11 22:08:32+01:00
1266930;AVAILABLE;2022-01-11 22:08:32+01:00
1283046;AVAILABLE;2022-01-11 22:08:32+01:00
1283047;AVAILABLE;2022-01-11 22:08:32+01:00
1774701;CHARGING;2022-01-11 22:08:32+01:00
1774702;CHARGING;2022-01-11 22:08:32+01:00
1774703;CHARGING;2022-01-11 22:08:32+01:00
1774704;CHARGING;2022-01-11 22:08:32+01:00
1872996;AVAILABLE;2022-01-11 22:08:32+01:00
1872997;AVAILABLE;2022-01-11 22:08:32+01:00
1872998;AVAILABLE;2022-01-11 22:08:32+01:00
1872999;AVAILABLE;2022-01-11 22:08:32+01:00
1993664;AVAILABLE;2022-01-11 22:08:32+01:00
1993665;CHARGING;2022-01-11 22:08:32+01:00
2062445;CHARGING;2022-01-11 22:08:32+01:00
2062446;AVAILABLE;2022-01-11 22:08:32+01:00
2083612;AVAILABLE;2022-01-11 22:08:32+01:00
2083613;CHARGING;2022-01-11 22:08:32+01:00
2094456;AVAILABLE;2022-01-11 22:08:32+01:00
2094457;AVAILABLE;2022-01-11 22:08:32+01:00
2183247;CHARGING;2022-01-11 22:08:32+01:00
2183248;CHARGING;2022-01-11 22:08:32+01:00
2183249;AVAILABLE;2022-01-11 22:08:32+01:00
2183250;AVAILABLE;2022-01-11 22:08:32+01:00
2338325;AVAILABLE;2022-01-11 22:08:32+01:00
2338326;AVAILABLE;2022-01-11 22:08:32+01:00
3105264;AVAILABLE;2022-01-11 22:08:32+01:00
3105266;AVAILABLE;2022-01-11 22:08:32+01:00
3191878;CHARGING;2022-01-11 22:08:32+01:00
3191880;CHARGING;2022-01-11 22:08:32+01:00
3191882;AVAILABLE;2022-01-11 22:08:32+01:00
3191884;AVAILABLE;2022-01-11 22:08:32+01:00
3222662;AVAILABLE;2022-01-11 22:08:32+01:00
3222664;AVAILABLE;2022-01-11 22:08:32+01:00
3222666;CHARGING;2022-01-11 22:08:32+01:00
3222668;CHARGING;2022-01-11 22:08:32+01:00
3500118;CHARGING;2022-01-11 22:08:32+01:00
3500120;AVAILABLE;2022-01-11 22:08:32+01:00
3938894;AVAILABLE;2022-01-11 22:08:32+01:00
3938896;AVAILABLE;2022-01-11 22:08:32+01:00
4214572;AVAILABLE;2022-01-11 22:08:32+01:00
4214574;AVAILABLE;2022-01-11 22:08:32+01:00
4247136;AVAILABLE;2022-01-11 22:08:32+01:00
4247138;CHARGING;2022-01-11 22:08:32+01:00
4248788;AVAILABLE;2022-01-11 22:08:32+01:00
4248790;CHARGING;2022-01-11 22:08:32+01:00
4250400;CHARGING;2022-01-11 22:08:32+01:00
4250402;CHARGING;2022-01-11 22:08:32+01:00
4250404;AVAILABLE;2022-01-11 22:08:32+01:00
4250406;AVAILABLE;2022-01-11 22:08:32+01:00
4250408;AVAILABLE;2022-01-11 22:08:32+01:00
4250410;AVAILABLE;2022-01-11 22:08:32+01:00
128028120;AVAILABLE;2022-01-11 22:08:32+01:00
128028122;AVAILABLE;2022-01-11 22:08:32+01:00
4260578;CHARGING;2022-01-11 22:08:32+01:00
4260580;AVAILABLE;2022-01-11 22:08:32+01:00
4304172;AVAILABLE;2022-01-11 22:08:32+01:00
4304174;CHARGING;2022-01-11 22:08:32+01:00
194068655;CHARGING;2022-01-11 22:08:32+01:00
194068656;AVAILABLE;2022-01-11 22:08:32+01:00
4482930;AVAILABLE;2022-01-11 22:08:32+01:00
4482932;CHARGING;2022-01-11 22:08:32+01:00
4482992;CHARGING;2022-01-11 22:08:32+01:00
4482994;AVAILABLE;2022-01-11 22:08:32+01:00
4689094;CHARGING;2022-01-11 22:08:32+01:00
4689096;CHARGING;2022-01-11 22:08:32+01:00
4689098;AVAILABLE;2022-01-11 22:08:32+01:00
4689100;AVAILABLE;2022-01-11 22:08:32+01:00
4924408;CHARGING;2022-01-11 22:08:32+01:00
5814826;CHARGING;2022-01-11 22:08:32+01:00
5814828;AVAILABLE;2022-01-11 22:08:32+01:00
6121094;AVAILABLE;2022-01-11 22:08:32+01:00
6121096;AVAILABLE;2022-01-11 22:08:32+01:00
6121098;AVAILABLE;2022-01-11 22:08:32+01:00
6121100;AVAILABLE;2022-01-11 22:08:32+01:00
7531466;AVAILABLE;2022-01-11 22:08:32+01:00
7531468;CHARGING;2022-01-11 22:08:32+01:00
10462994;CHARGING;2022-01-11 22:08:32+01:00
14304876;AVAILABLE;2022-01-11 22:08:32+01:00
14304878;CHARGING;2022-01-11 22:08:32+01:00
15367176;AVAILABLE;2022-01-11 22:08:32+01:00
42637212;AVAILABLE;2022-01-11 22:08:32+01:00
15367178;AVAILABLE;2022-01-11 22:08:32+01:00
42637210;AVAILABLE;2022-01-11 22:08:32+01:00
15627222;AVAILABLE;2022-01-11 22:08:32+01:00
15627224;AVAILABLE;2022-01-11 22:08:32+01:00
20486102;AVAILABLE;2022-01-11 22:08:32+01:00
20486104;AVAILABLE;2022-01-11 22:08:32+01:00
20486106;AVAILABLE;2022-01-11 22:08:32+01:00
20486108;CHARGING;2022-01-11 22:08:32+01:00
20486110;CHARGING;2022-01-11 22:08:32+01:00
20486112;CHARGING;2022-01-11 22:08:32+01:00
20486114;CHARGING;2022-01-11 22:08:32+01:00
20486116;CHARGING;2022-01-11 22:08:32+01:00
20486118;AVAILABLE;2022-01-11 22:08:32+01:00
20486120;AVAILABLE;2022-01-11 22:08:32+01:00
23029868;AVAILABLE;2022-01-11 22:08:32+01:00
23029872;AVAILABLE;2022-01-11 22:08:32+01:00
23080140;AVAILABLE;2022-01-11 22:08:32+01:00
23080142;CHARGING;2022-01-11 22:08:32+01:00
23100728;CHARGING;2022-01-11 22:08:32+01:00
23100730;CHARGING;2022-01-11 22:08:32+01:00
23139072;UNKNOWN;2022-01-11 22:08:32+01:00
23139074;UNKNOWN;2022-01-11 22:08:32+01:00
23139076;UNKNOWN;2022-01-11 22:08:32+01:00
23139078;UNKNOWN;2022-01-11 22:08:32+01:00
23139142;AVAILABLE;2022-01-11 22:08:32+01:00
23139144;AVAILABLE;2022-01-11 22:08:32+01:00
23139146;AVAILABLE;2022-01-11 22:08:32+01:00
23139148;AVAILABLE;2022-01-11 22:08:32+01:00
23150824;CHARGING;2022-01-11 22:08:32+01:00
23150826;CHARGING;2022-01-11 22:08:32+01:00
23150828;CHARGING;2022-01-11 22:08:32+01:00
23150830;CHARGING;2022-01-11 22:08:32+01:00
23150832;AVAILABLE;2022-01-11 22:08:32+01:00
23150834;CHARGING;2022-01-11 22:08:32+01:00
23160378;CHARGING;2022-01-11 22:08:32+01:00
23160380;AVAILABLE;2022-01-11 22:08:32+01:00
23528926;CHARGING;2022-01-11 22:08:32+01:00
23528928;CHARGING;2022-01-11 22:08:32+01:00
23528930;AVAILABLE;2022-01-11 22:08:32+01:00
23528932;AVAILABLE;2022-01-11 22:08:32+01:00
24661584;OUTOFORDER;2022-01-11 22:08:32+01:00
24661586;CHARGING;2022-01-11 22:08:32+01:00
27447852;CHARGING;2022-01-11 22:08:32+01:00
27447854;AVAILABLE;2022-01-11 22:08:32+01:00
30695618;AVAILABLE;2022-01-11 22:08:32+01:00
30695620;CHARGING;2022-01-11 22:08:32+01:00
30695622;AVAILABLE;2022-01-11 22:08:32+01:00
30695626;AVAILABLE;2022-01-11 22:08:32+01:00
34468186;CHARGING;2022-01-11 22:08:32+01:00
34468190;CHARGING;2022-01-11 22:08:32+01:00
38915690;CHARGING;2022-01-11 22:08:32+01:00
38915694;AVAILABLE;2022-01-11 22:08:32+01:00
45856016;AVAILABLE;2022-01-11 22:08:32+01:00
45856018;CHARGING;2022-01-11 22:08:32+01:00
45856020;AVAILABLE;2022-01-11 22:08:32+01:00
45856024;AVAILABLE;2022-01-11 22:08:32+01:00
45912012;AVAILABLE;2022-01-11 22:08:32+01:00
45912014;AVAILABLE;2022-01-11 22:08:32+01:00
46344130;AVAILABLE;2022-01-11 22:08:32+01:00
46344132;AVAILABLE;2022-01-11 22:08:32+01:00
54360460;AVAILABLE;2022-01-11 22:08:32+01:00
54360462;CHARGING;2022-01-11 22:08:32+01:00
61851796;AVAILABLE;2022-01-11 22:08:32+01:00
61851798;AVAILABLE;2022-01-11 22:08:32+01:00
61851800;AVAILABLE;2022-01-11 22:08:32+01:00
61851802;AVAILABLE;2022-01-11 22:08:32+01:00
65391472;AVAILABLE;2022-01-11 22:08:32+01:00
65391474;AVAILABLE;2022-01-11 22:08:32+01:00
65391476;CHARGING;2022-01-11 22:08:32+01:00
65391478;AVAILABLE;2022-01-11 22:08:32+01:00
66979058;CHARGING;2022-01-11 22:08:32+01:00
66979060;AVAILABLE;2022-01-11 22:08:32+01:00
73210840;CHARGING;2022-01-11 22:08:32+01:00
73210844;AVAILABLE;2022-01-11 22:08:32+01:00
73210850;CHARGING;2022-01-11 22:08:32+01:00
73210854;AVAILABLE;2022-01-11 22:08:32+01:00
89985818;AVAILABLE;2022-01-11 22:08:32+01:00
89985820;CHARGING;2022-01-11 22:08:32+01:00
104250294;AVAILABLE;2022-01-11 22:08:32+01:00
104250296;AVAILABLE;2022-01-11 22:08:32+01:00
104250298;AVAILABLE;2022-01-11 22:08:32+01:00
104250300;AVAILABLE;2022-01-11 22:08:32+01:00
115354386;CHARGING;2022-01-11 22:08:32+01:00
115354388;AVAILABLE;2022-01-11 22:08:32+01:00
115465766;CHARGING;2022-01-11 22:08:32+01:00
115465768;CHARGING;2022-01-11 22:08:32+01:00
121776454;AVAILABLE;2022-01-11 22:08:32+01:00
121776456;AVAILABLE;2022-01-11 22:08:32+01:00
123920476;AVAILABLE;2022-01-11 22:08:32+01:00
123920478;AVAILABLE;2022-01-11 22:08:32+01:00
123920480;CHARGING;2022-01-11 22:08:32+01:00
123920482;AVAILABLE;2022-01-11 22:08:32+01:00
125867982;CHARGING;2022-01-11 22:08:32+01:00
125867984;AVAILABLE;2022-01-11 22:08:32+01:00
125867986;AVAILABLE;2022-01-11 22:08:32+01:00
125867988;AVAILABLE;2022-01-11 22:08:32+01:00
133037364;CHARGING;2022-01-11 22:08:32+01:00
133037366;AVAILABLE;2022-01-11 22:08:32+01:00
133037368;AVAILABLE;2022-01-11 22:08:32+01:00
133037370;AVAILABLE;2022-01-11 22:08:32+01:00
139422788;CHARGING;2022-01-11 22:08:32+01:00
139422790;AVAILABLE;2022-01-11 22:08:32+01:00
140823300;AVAILABLE;2022-01-11 22:08:32+01:00
140823302;CHARGING;2022-01-11 22:08:32+01:00
149044798;AVAILABLE;2022-01-11 22:08:32+01:00
149044800;AVAILABLE;2022-01-11 22:08:32+01:00
149044806;CHARGING;2022-01-11 22:08:32+01:00
149044808;AVAILABLE;2022-01-11 22:08:32+01:00
170609364;AVAILABLE;2022-01-11 22:08:32+01:00
170609366;AVAILABLE;2022-01-11 22:08:32+01:00
230628755;AVAILABLE;2022-01-11 22:08:32+01:00
184106294;CHARGING;2022-01-11 22:08:32+01:00
184106296;CHARGING;2022-01-11 22:08:32+01:00
189073568;AVAILABLE;2022-01-11 22:08:32+01:00
189073569;AVAILABLE;2022-01-11 22:08:32+01:00
190130755;AVAILABLE;2022-01-11 22:08:32+01:00
190130756;AVAILABLE;2022-01-11 22:08:32+01:00
203926308;AVAILABLE;2022-01-11 22:08:32+01:00
203926309;AVAILABLE;2022-01-11 22:08:32+01:00
203926310;AVAILABLE;2022-01-11 22:08:32+01:00
203926311;AVAILABLE;2022-01-11 22:08:32+01:00
208252242;CHARGING;2022-01-11 22:08:32+01:00
208252243;AVAILABLE;2022-01-11 22:08:32+01:00
208252253;AVAILABLE;2022-01-11 22:08:32+01:00
208252254;CHARGING;2022-01-11 22:08:32+01:00
215220743;CHARGING;2022-01-11 22:08:32+01:00
215220744;AVAILABLE;2022-01-11 22:08:32+01:00
223933852;AVAILABLE;2022-01-11 22:08:32+01:00
223933853;CHARGING;2022-01-11 22:08:32+01:00
225969764;AVAILABLE;2022-01-11 22:08:32+01:00
225969765;AVAILABLE;2022-01-11 22:08:32+01:00
227629911;AVAILABLE;2022-01-11 22:08:32+01:00
227629912;AVAILABLE;2022-01-11 22:08:32+01:00
231117320;AVAILABLE;2022-01-11 22:08:32+01:00
232121083;AVAILABLE;2022-01-11 22:08:32+01:00
232121084;AVAILABLE;2022-01-11 22:08:32+01:00
232121085;AVAILABLE;2022-01-11 22:08:32+01:00
232121086;AVAILABLE;2022-01-11 22:08:32+01:00
232121087;AVAILABLE;2022-01-11 22:08:32+01:00
232121088;AVAILABLE;2022-01-11 22:08:32+01:00
232121089;AVAILABLE;2022-01-11 22:08:32+01:00
232121090;AVAILABLE;2022-01-11 22:08:32+01:00
232121168;CHARGING;2022-01-11 22:08:32+01:00
232121169;AVAILABLE;2022-01-11 22:08:32+01:00
234709497;AVAILABLE;2022-01-11 22:08:32+01:00
234709498;AVAILABLE;2022-01-11 22:08:32+01:00
237058801;CHARGING;2022-01-11 22:08:32+01:00
237058802;AVAILABLE;2022-01-11 22:08:32+01:00
238364682;AVAILABLE;2022-01-11 22:08:32+01:00
238539095;AVAILABLE;2022-01-11 22:08:32+01:00
238539096;AVAILABLE;2022-01-11 22:08:32+01:00
238539097;AVAILABLE;2022-01-11 22:08:32+01:00
238539098;AVAILABLE;2022-01-11 22:08:32+01:00
238776017;AVAILABLE;2022-01-11 22:08:32+01:00
238776018;AVAILABLE;2022-01-11 22:08:32+01:00
238902621;AVAILABLE;2022-01-11 22:08:32+01:00
238902622;AVAILABLE;2022-01-11 22:08:32+01:00
239568352;AVAILABLE;2022-01-11 22:08:32+01:00
239568353;AVAILABLE;2022-01-11 22:08:32+01:00
239899217;AVAILABLE;2022-01-11 22:08:32+01:00
239899218;AVAILABLE;2022-01-11 22:08:32+01:00
239987133;OUTOFORDER;2022-01-11 22:08:32+01:00
239987134;AVAILABLE;2022-01-11 22:08:32+01:00
240496602;UNKNOWN;2022-01-11 22:08:32+01:00
240496603;UNKNOWN;2022-01-11 22:08:32+01:00
127923818;AVAILABLE;2022-01-11 22:08:32+01:00
127923820;AVAILABLE;2022-01-11 22:08:32+01:00
127923822;AVAILABLE;2022-01-11 22:08:32+01:00
127923824;AVAILABLE;2022-01-11 22:08:32+01:00
127923826;AVAILABLE;2022-01-11 22:08:32+01:00
127923828;AVAILABLE;2022-01-11 22:08:32+01:00
127923830;OUTOFORDER;2022-01-11 22:08:32+01:00
127923832;AVAILABLE;2022-01-11 22:08:32+01:00
127923834;AVAILABLE;2022-01-11 22:08:32+01:00
127923836;AVAILABLE;2022-01-11 22:08:32+01:00
127923838;AVAILABLE;2022-01-11 22:08:32+01:00
127923840;AVAILABLE;2022-01-11 22:08:32+01:00
127923842;AVAILABLE;2022-01-11 22:08:32+01:00
127923844;AVAILABLE;2022-01-11 22:08:32+01:00
127923846;AVAILABLE;2022-01-11 22:08:32+01:00
127923848;AVAILABLE;2022-01-11 22:08:32+01:00
127924472;INOPERATIVE;2022-01-11 22:08:32+01:00
127924474;INOPERATIVE;2022-01-11 22:08:32+01:00
127924480;AVAILABLE;2022-01-11 22:08:32+01:00
127924482;AVAILABLE;2022-01-11 22:08:32+01:00
128017542;AVAILABLE;2022-01-11 22:08:32+01:00
128017544;AVAILABLE;2022-01-11 22:08:32+01:00
128017584;AVAILABLE;2022-01-11 22:08:32+01:00
128017586;AVAILABLE;2022-01-11 22:08:32+01:00
152730780;CHARGING;2022-01-11 22:08:32+01:00
188766622;AVAILABLE;2022-01-11 22:08:32+01:00
188766623;AVAILABLE;2022-01-11 22:08:32+01:00
190907753;AVAILABLE;2022-01-11 22:08:32+01:00
188766611;AVAILABLE;2022-01-11 22:08:32+01:00
188766612;AVAILABLE;2022-01-11 22:08:32+01:00
188766613;AVAILABLE;2022-01-11 22:08:32+01:00
188766614;AVAILABLE;2022-01-11 22:08:32+01:00
188766618;AVAILABLE;2022-01-11 22:08:32+01:00
188766619;AVAILABLE;2022-01-11 22:08:32+01:00
188766620;AVAILABLE;2022-01-11 22:08:32+01:00
188766621;AVAILABLE;2022-01-11 22:08:32+01:00
188766712;AVAILABLE;2022-01-11 22:08:32+01:00
188766713;AVAILABLE;2022-01-11 22:08:32+01:00
127924152;CHARGING;2022-01-11 22:08:33+01:00
127924154;CHARGING;2022-01-11 22:08:33+01:00
127924148;AVAILABLE;2022-01-11 22:08:33+01:00
127924150;CHARGING;2022-01-11 22:08:33+01:00
127924140;AVAILABLE;2022-01-11 22:08:33+01:00
127924142;AVAILABLE;2022-01-11 22:08:33+01:00
127924144;AVAILABLE;2022-01-11 22:08:33+01:00
127924146;AVAILABLE;2022-01-11 22:08:33+01:00
127927982;AVAILABLE;2022-01-11 22:08:33+01:00
127927984;AVAILABLE;2022-01-11 22:08:33+01:00
127927986;AVAILABLE;2022-01-11 22:08:33+01:00
127927988;AVAILABLE;2022-01-11 22:08:33+01:00
127927994;AVAILABLE;2022-01-11 22:08:33+01:00
127927996;AVAILABLE;2022-01-11 22:08:33+01:00
127923750;AVAILABLE;2022-01-11 22:08:33+01:00
127923752;AVAILABLE;2022-01-11 22:08:33+01:00
127923754;AVAILABLE;2022-01-11 22:08:33+01:00
127923756;AVAILABLE;2022-01-11 22:08:33+01:00
127918802;AVAILABLE;2022-01-11 22:08:33+01:00
127918804;AVAILABLE;2022-01-11 22:08:33+01:00
127918806;AVAILABLE;2022-01-11 22:08:33+01:00
127918812;AVAILABLE;2022-01-11 22:08:33+01:00
127918874;CHARGING;2022-01-11 22:08:33+01:00
128028108;AVAILABLE;2022-01-11 22:08:33+01:00
128028112;AVAILABLE;2022-01-11 22:08:33+01:00
128028114;AVAILABLE;2022-01-11 22:08:33+01:00
152147872;UNKNOWN;2022-01-11 22:08:33+01:00
447;RESERVED;2022-01-11 22:18:21+01:00
448;RESERVED;2022-01-11 22:18:21+01:00
494;CHARGING;2022-01-11 22:18:21+01:00
495;CHARGING;2022-01-11 22:18:21+01:00
425;AVAILABLE;2022-01-11 22:18:21+01:00
426;AVAILABLE;2022-01-11 22:18:21+01:00
337;AVAILABLE;2022-01-11 22:18:21+01:00
338;AVAILABLE;2022-01-11 22:18:21+01:00
581823;OUTOFORDER;2022-01-11 22:18:21+01:00
581824;AVAILABLE;2022-01-11 22:18:21+01:00
240;AVAILABLE;2022-01-11 22:18:21+01:00
241;AVAILABLE;2022-01-11 22:18:21+01:00
243;CHARGING;2022-01-11 22:18:21+01:00
242;CHARGING;2022-01-11 22:18:21+01:00
325;AVAILABLE;2022-01-11 22:18:21+01:00
327;CHARGING;2022-01-11 22:18:21+01:00
6083790;AVAILABLE;2022-01-11 22:18:21+01:00
6083792;AVAILABLE;2022-01-11 22:18:21+01:00
6083794;CHARGING;2022-01-11 22:18:21+01:00
6083796;AVAILABLE;2022-01-11 22:18:21+01:00
6083798;CHARGING;2022-01-11 22:18:21+01:00
6083800;AVAILABLE;2022-01-11 22:18:21+01:00
6083802;AVAILABLE;2022-01-11 22:18:21+01:00
6083804;CHARGING;2022-01-11 22:18:21+01:00
6083806;CHARGING;2022-01-11 22:18:21+01:00
6083808;AVAILABLE;2022-01-11 22:18:21+01:00
304;AVAILABLE;2022-01-11 22:18:21+01:00
306;AVAILABLE;2022-01-11 22:18:21+01:00
441;CHARGING;2022-01-11 22:18:21+01:00
442;AVAILABLE;2022-01-11 22:18:21+01:00
321;AVAILABLE;2022-01-11 22:18:21+01:00
322;AVAILABLE;2022-01-11 22:18:21+01:00
280;AVAILABLE;2022-01-11 22:18:21+01:00
282;AVAILABLE;2022-01-11 22:18:21+01:00
91;AVAILABLE;2022-01-11 22:18:21+01:00
93;AVAILABLE;2022-01-11 22:18:21+01:00
224;AVAILABLE;2022-01-11 22:18:21+01:00
226;AVAILABLE;2022-01-11 22:18:21+01:00
310;AVAILABLE;2022-01-11 22:18:21+01:00
312;AVAILABLE;2022-01-11 22:18:21+01:00
41;AVAILABLE;2022-01-11 22:18:21+01:00
46;AVAILABLE;2022-01-11 22:18:21+01:00
42;CHARGING;2022-01-11 22:18:21+01:00
45;CHARGING;2022-01-11 22:18:21+01:00
48;AVAILABLE;2022-01-11 22:18:21+01:00
50;AVAILABLE;2022-01-11 22:18:21+01:00
27;CHARGING;2022-01-11 22:18:21+01:00
29;CHARGING;2022-01-11 22:18:21+01:00
166;CHARGING;2022-01-11 22:18:21+01:00
168;AVAILABLE;2022-01-11 22:18:21+01:00
95;AVAILABLE;2022-01-11 22:18:21+01:00
96;AVAILABLE;2022-01-11 22:18:21+01:00
97;AVAILABLE;2022-01-11 22:18:21+01:00
98;AVAILABLE;2022-01-11 22:18:21+01:00
681;AVAILABLE;2022-01-11 22:18:21+01:00
680;AVAILABLE;2022-01-11 22:18:21+01:00
682;AVAILABLE;2022-01-11 22:18:21+01:00
683;AVAILABLE;2022-01-11 22:18:21+01:00
684;AVAILABLE;2022-01-11 22:18:21+01:00
685;AVAILABLE;2022-01-11 22:18:21+01:00
1030;AVAILABLE;2022-01-11 22:18:21+01:00
1144;AVAILABLE;2022-01-11 22:18:21+01:00
423;AVAILABLE;2022-01-11 22:18:21+01:00
424;AVAILABLE;2022-01-11 22:18:21+01:00
27730406;AVAILABLE;2022-01-11 22:18:21+01:00
116;CHARGING;2022-01-11 22:18:21+01:00
27730422;AVAILABLE;2022-01-11 22:18:21+01:00
27730418;AVAILABLE;2022-01-11 22:18:21+01:00
79;AVAILABLE;2022-01-11 22:18:21+01:00
80;AVAILABLE;2022-01-11 22:18:21+01:00
81;AVAILABLE;2022-01-11 22:18:21+01:00
82;AVAILABLE;2022-01-11 22:18:21+01:00
320;CHARGING;2022-01-11 22:18:21+01:00
466;AVAILABLE;2022-01-11 22:18:21+01:00
467;AVAILABLE;2022-01-11 22:18:21+01:00
144;AVAILABLE;2022-01-11 22:18:21+01:00
142;AVAILABLE;2022-01-11 22:18:21+01:00
8;AVAILABLE;2022-01-11 22:18:21+01:00
6;AVAILABLE;2022-01-11 22:18:21+01:00
1;CHARGING;2022-01-11 22:18:21+01:00
64;AVAILABLE;2022-01-11 22:18:21+01:00
266;CHARGING;2022-01-11 22:18:21+01:00
265;CHARGING;2022-01-11 22:18:21+01:00
192;RESERVED;2022-01-11 22:18:21+01:00
193;RESERVED;2022-01-11 22:18:21+01:00
439;CHARGING;2022-01-11 22:18:21+01:00
440;CHARGING;2022-01-11 22:18:21+01:00
480;AVAILABLE;2022-01-11 22:18:21+01:00
481;AVAILABLE;2022-01-11 22:18:21+01:00
482;INOPERATIVE;2022-01-11 22:18:21+01:00
483;AVAILABLE;2022-01-11 22:18:21+01:00
484;UNKNOWN;2022-01-11 22:18:21+01:00
485;UNKNOWN;2022-01-11 22:18:21+01:00
914995;AVAILABLE;2022-01-11 22:18:21+01:00
914996;AVAILABLE;2022-01-11 22:18:21+01:00
914999;AVAILABLE;2022-01-11 22:18:21+01:00
915000;AVAILABLE;2022-01-11 22:18:21+01:00
4288748;AVAILABLE;2022-01-11 22:18:21+01:00
4288750;AVAILABLE;2022-01-11 22:18:21+01:00
4288752;AVAILABLE;2022-01-11 22:18:21+01:00
4288754;AVAILABLE;2022-01-11 22:18:21+01:00
4288756;AVAILABLE;2022-01-11 22:18:21+01:00
4288758;AVAILABLE;2022-01-11 22:18:21+01:00
4288760;AVAILABLE;2022-01-11 22:18:21+01:00
4288762;AVAILABLE;2022-01-11 22:18:21+01:00
4288764;AVAILABLE;2022-01-11 22:18:21+01:00
4288766;AVAILABLE;2022-01-11 22:18:21+01:00
1158;CHARGING;2022-01-11 22:18:21+01:00
1159;CHARGING;2022-01-11 22:18:21+01:00
1208;AVAILABLE;2022-01-11 22:18:21+01:00
1209;AVAILABLE;2022-01-11 22:18:21+01:00
778174;AVAILABLE;2022-01-11 22:18:21+01:00
841146;CHARGING;2022-01-11 22:18:21+01:00
841147;AVAILABLE;2022-01-11 22:18:21+01:00
925615;AVAILABLE;2022-01-11 22:18:21+01:00
925616;AVAILABLE;2022-01-11 22:18:21+01:00
2516954;AVAILABLE;2022-01-11 22:18:21+01:00
2516956;AVAILABLE;2022-01-11 22:18:21+01:00
2516962;AVAILABLE;2022-01-11 22:18:21+01:00
2516964;AVAILABLE;2022-01-11 22:18:21+01:00
4273942;CHARGING;2022-01-11 22:18:21+01:00
4273944;AVAILABLE;2022-01-11 22:18:21+01:00
4962512;AVAILABLE;2022-01-11 22:18:21+01:00
4962514;AVAILABLE;2022-01-11 22:18:21+01:00
4962516;AVAILABLE;2022-01-11 22:18:21+01:00
6083810;UNKNOWN;2022-01-11 22:18:21+01:00
6083812;UNKNOWN;2022-01-11 22:18:21+01:00
6083814;UNKNOWN;2022-01-11 22:18:21+01:00
7531486;AVAILABLE;2022-01-11 22:18:21+01:00
7531488;AVAILABLE;2022-01-11 22:18:21+01:00
7531492;AVAILABLE;2022-01-11 22:18:21+01:00
7531500;AVAILABLE;2022-01-11 22:18:21+01:00
7531502;CHARGING;2022-01-11 22:18:21+01:00
7531504;AVAILABLE;2022-01-11 22:18:21+01:00
7531506;AVAILABLE;2022-01-11 22:18:21+01:00
7531508;CHARGING;2022-01-11 22:18:21+01:00
7531510;CHARGING;2022-01-11 22:18:21+01:00
